URL,category,Product Title,Price,Images,Video Source,Prongs,Moissanite Facet Pattern,Stone Size,Stone,Metal,Band,Finger Size Info,images_Stone_size,image_metal,image_Finger_Ring_Size,Material,Cut,Clarity,Color,Additional Fatures
https://zenmoissanite.com/collections/rings/products/the-atlas-nsew-orientation-round-solitaire-with-hidden-halo,rings,Atlas (with Hidden Halo) - Round,"Rs. 105,200.00","https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5-5.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5-4.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5-3.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5-2.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_1.5cte_H_ARound4-prong_NSEW_Atlaswithhiddenhalo_1.6mmplainband_-14kYG-Size4.5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/e0d69f29d2534da99b0d53e2644d97c9.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/e0d69f29d2534da99b0d53e2644d97c9/e0d69f29d2534da99b0d53e2644d97c9.HD-1080p-7.2Mbps-20731263.mp4?v=0,"4 Prongs, 6 Prongs",,,,,,,7.5mm round brilliant (H&A),14k yellow gold,Shown on a size 4.75 finger,Moissanite from Zen Moissanite,Hearts and Arrows (H&A) or Old European Cut (OEC),VVS,Colorless (EF),Features a hidden haloCan be made with curved or straight rail
https://zenmoissanite.com/collections/rings/products/the-gisele-elongated-cushion,rings,Gisèle - Elongated Cushion,"Rs. 111,400.00","https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5-2.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5-3.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5-4.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5-5.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm1_4paveband_-14kYG-Size5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/8x6mm_1.75cte_BrilliantElongatedCushion4-prongGisele_1.7mm14paveband_-14kYG-Size5Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/d4ccc88cafdb4deebfda6b29cb2c3bfd.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/d4ccc88cafdb4deebfda6b29cb2c3bfd/d4ccc88cafdb4deebfda6b29cb2c3bfd.HD-1080p-7.2Mbps-10537012.mp4?v=0,,,,,,,,8x6mm cushion brilliant,14k yellow gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,"Cushion (old mine cut, modern, brilliant or crushed ice)",VVS1/VVS2,Colorless (DEF),"Our Gisèle features a hidden halo and 3 accent round moissanites flanking the main stone, similar to our Michelle ring. She also showcases an invisible gallery, like our popular Jasmine setting.DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
https://zenmoissanite.com/collections/rings/products/the-tiana-toi-moi-ring-emerald-pear,rings,Tiana - Emerald & Pear,"Rs. 204,100.00","https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25_-2.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25_-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25_-4.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25_-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25_-6.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/9x6.5mmEmerald_9.5x6.5mmPearBrilliantToi_Moi-14kRG-Size5.25Lifestyle-3.jpg",,,,,,,,,4ct total weight version (pear brilliant & emerald),14k rose gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Pear & emerald cut (customizable),VVS1/VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-emily-pear-halo-ring,rings,Emily (with Pavé) - Pear,"Rs. 179,400.00","https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5-5.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/10x7mm_2.1cte_BrilliantPear3-prongEmily_1.7mm3_4paveband_-14kWG-Size5.5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/e2297be11bdc4ca982fd6dd1fa092e06.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/e2297be11bdc4ca982fd6dd1fa092e06/e2297be11bdc4ca982fd6dd1fa092e06.HD-1080p-7.2Mbps-9347882.mp4?v=0,,,,,,,,10x7mm pear brilliant,14k white gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Pear (crushed ice or brilliant),VVS1/VVS2,Colorless (DEF),"Halo design and pavé band.Please note that all of our standard ring settings come with moissanite accent stones (band pavé stones, halo stones, hidden halo, etc.) even if you select a lab-diamond center stone. If you are interested in lab-diamond accent stones, our team can provide a quote based off of your order after your order has been placed. Please notify our team of your interest for lab-diamond accent stones in the notes section of the order, or via email at team@zenmoissanite.com"
https://zenmoissanite.com/collections/rings/products/the-randi-h-a-solitaire,rings,Randi - Round,"Rs. 89,700.00","https://zenmoissanite.com/cdn/shop/files/8.75mm_2.75cte_H_ARound6-prongRandi_1.7mmplainband_-18kYG-Size6.jpg, https://zenmoissanite.com/cdn/shop/files/8.75mm_2.75cte_H_ARound6-prongRandi_1.7mmplainband_-18kYG-Size6-1.jpg, https://zenmoissanite.com/cdn/shop/files/8.75mm_2.75cte_H_ARound6-prongRandi_1.7mmplainband_-18kYG-Size6-2.jpg, https://zenmoissanite.com/cdn/shop/files/8.75mm_2.75cte_H_ARound6-prongRandi_1.7mmplainband_-18kYG-Size6-3.jpg, https://zenmoissanite.com/cdn/shop/files/8.75mm_2.75cte_H_ARound6-prongRandi_1.7mmplainband_-18kYG-Size6-4.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/760bd38912dc45f1b7098045fce42a14.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/55cafd2466214fc7b17a2c4f61c31e41.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/760bd38912dc45f1b7098045fce42a14/760bd38912dc45f1b7098045fce42a14.HD-1080p-7.2Mbps-39274899.mp4?v=0,"4 Prongs, 6 Prongs",,,,,,,8.75mm round brilliant (H&A),18k yellow gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Hearts and Arrows (H&A) or Old European Cut (OEC),VVS1-VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-caroline-oval-cathedral-solitaire-with-pave-band,rings,Caroline (with Pavé) - Oval,"Rs. 163,900.00","https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5-2.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5-3.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5-4.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5-5.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/10x8mm_2.9cte_BrilliantOval4-prongCaroline_1.7mmpaveband_-14kRG-Size5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/0e217ba64b1745cb9341899225321e09.thumbnail.0000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/0e217ba64b1745cb9341899225321e09/0e217ba64b1745cb9341899225321e09.HD-1080p-7.2Mbps.mp4?v=0,,,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes","10x8mm (2.9cte) oval brilliant, 14k rose gold",Shown on a size 4.75 finger,,Metal of choice + Moissanite from Zen Moissanite,"Oval (antique, hybrid, brilliant or crushed ice)",VVS,Colorless (EF),
https://zenmoissanite.com/collections/rings/products/the-randi-crushed-ice-radiant,rings,Randi - Radiant,"Rs. 89,700.00","https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6.jpg, https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6-2.jpg, https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6-4.jpg, https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/products/9x8mm_2.8cte_BrilliantRadiant4-prongRandi_1.6mmplainband_-14kWG-Size6Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/100a60d7e12242a0a0e08bd632267e1b.thumbnail.0000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/100a60d7e12242a0a0e08bd632267e1b/100a60d7e12242a0a0e08bd632267e1b.HD-1080p-7.2Mbps.mp4?v=0,,,,,,,,9x8mm radiant brilliant,14k white gold,Shown on size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Radiant (crushed ice or brilliant),VVS1-VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-jasmine-h-a,rings,Jasmine (Pavé) - Round,"Rs. 145,400.00","https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7-2.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7-3.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7-5.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7-4.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Closeup-3.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Closeup-4.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Closeup-5.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/InStock_8mm_2cte_H_ARound4-prongJasmine_1.7mm3_4paveband_-14kYG-Size7Lifestyle-6.jpg",,"4 Prongs, 6 Prongs",,,,,,,8mm round brilliant (H&A),14k yellow gold,Shown on a size 4.75 finger,Moissanite from Zen Moissanite,Round (round brilliant or Old European Cut),VVS1-VVS2,Colorless (DEF),"Option of 4 or 6 prongs.DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
https://zenmoissanite.com/collections/rings/products/the-jasmine-plain-gold-band-crushed-ice-radiant,rings,Jasmine - Radiant,"Rs. 99,000.00","https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25-2.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25-3.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25-4.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25-5.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25Closeup-3.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25Closeup-4.jpg, https://zenmoissanite.com/cdn/shop/products/10x9mmCrushedIceRadiantJasmine_PlainBand_-14kYG-Size8.25Closeup-5.jpg",,,,,,,,,10x9mm crushed ice radiant,14k yellow gold,,Metal of choice + Moissanite from Zen Moissanite,Radiant (crushed ice or brilliant),VVS1/VVS2,Colorless (DEF),"DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
https://zenmoissanite.com/collections/rings/products/marquise-moissanite-double-band-ring,rings,Lyndi - Marquise,"Rs. 129,900.00","https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Closeup-3.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Closeup-4.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/12x6mmLyndi-14kYG-Size5.5Lifestyle-4.jpg",,,,,,,,,12x6mm marquise,14k yellow gold,Shown on a size 4.75 finger,Gold of choice + Moissanite from Zen Moissanite,Marquise,VVS1-VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/rings/products/the-olivia-3-stone-oval-zen-moissanite,rings,Olivia - Oval,"Rs. 277,700.00","https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7-2.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7-3.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7-4.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7-5.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7Lifestyle-8.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x8mm_8x6mmCrushedIceOvalOlivia-18kWG-Size7Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/843d5ef1f8a54333b1985e8b9a4b2a65.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/843d5ef1f8a54333b1985e8b9a4b2a65/843d5ef1f8a54333b1985e8b9a4b2a65.HD-1080p-7.2Mbps-21089709.mp4?v=0,,,,,,,,8x6mm / 10.5x8mm / 8x6mm crushed ice ovals,18k white gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,"Oval (antique, hybrid, brilliant or crushed ice)",VVS,Colorless (EF),Stone layouts listed (customizable):3.7ct total weight7x5mm (1cte) | 8.5x6mm (1.7cte) | 7x5mm (1cte)4.1ct total weight7x5mm (1cte) | 10x7mm (2.1cte) | 7x5mm (1cte)4.8ct total weight7.5x5mm (1.15cte) | 10.5x7mm (2.5cte) | 7.5x5mm (1.15cte)5.35ct total weight8x5.5mm (1.25cte) | 11x7.5mm (2.85cte) | 8x5.5mm (1.25cte)5.9ct total weight8x6mm (1.5cte | 10.5x8mm (2.9cte) | 8x6mm (1.5cte)
https://zenmoissanite.com/collections/rings/products/old-mine-cushion-omc-nsew-solitaire,rings,Kimberly - Cushion,"Rs. 105,200.00","https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5-2.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5-3.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5-4.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5-5.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Closeup.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Closeup-2.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Closeup-4.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Closeup-3.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Closeup-5.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/8.5mmOMCKimberly-14kYG-Size8.5Lifestyle-2.jpg",,,,,,,,,"8.5mm (2.8cte) OMC Cushion (NSEW prongs) Kimberly in 14k yellow gold (1.8mm plain band), shown on a finger size 4.75.",,,Metal of choice + Moissanite from Zen Moissanite,"Cushion (old mine cut, modern, brilliant or crushed ice)",VVS1/VVS2 Color: Colorless (DEF),,
