Diamond ID,GIA Report number,Shape,Size,Color,Clarity,Cut,Polish,Symmetry,Fluorescence,Lab,Ratio,Depth,Table,Measurements,Girdle,Culet,Treatment,Star Length,Pavilion,Crown,Shade,Inclusion,Brand,Rap Spec,Key To Symbols,Lab Comment,Member Comment,Vendor Stock number,$/ct,%Rap,Total,Cash: $/ct,Cash: %Rap,Cash: Total,Seller ID,Seller,City,State,Country,Notes,Last Updated,Location,Item Page,Rating,Availability,Diamond Type,videoLink,imageURL,certificateURL
159482657,5486884116,Round,0.72,E,IF,VG,EX,EX,Strong,GIA,,64.3,58.0,5.59-5.62x3.60,"STK-TK, 5%, Faceted",None,-,50.0,"43.5%, 41.2°","16%, 37°",,-,,RapSpec C3,Minor Details Of Polish,-,(Whats App : +91 9327805094) (We chat:- rv_ghevariya)(skype: live:.cid.eaf5110d12234517) Before Confirming stone Please ask for current price. As our Stock is Under Revision.,21114,1823.1,-0.691,1312.632,,,,67184,GHEVARIYA EXPORTS,Mumbai,,India,(Whats App : +91 9327805094) (We chat:- rv_ghevariya)(skype: live:.cid.eaf5110d12234517) Before Confirming stone Please ask for current price. As our Stock is Under Revision.,12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=5486884116&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,0.0,G,,https://view.gem360.in/gem360.html?d=2603241041-21114,,https://certs.rapnet.com/UserFolders/67184/Certs/
165348131,601316579,Emerald,2.01,H,SI1,VG,EX,EX,None,IGI,1.347,66.6,68.0,8.54x6.34x4.22,"TN-TN, 2.1%, Polished",None,-,,"54.5%, 41.4°","9.5%, 22.7°",None,No Milky.,,-,-,N/A,   Contact:+91 9323216970 Kavin Shah;For More Option & Benifits Visit www.venusjewel.com;Price for Memo will be Higher,102410058I,,,,2815.0,-0.716,5658.15,51500,VENUS JEWEL,Mumbai,,India,   Contact:+91 9323216970 Kavin Shah;For More Option & Benifits Visit www.venusjewel.com;Price for Memo will be Higher,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=601316579,100.0,G,,https://d1g2oudknjs8jf.cloudfront.net/prodpolweb/voh_movie/front/l2db5sji27.MP4?ODgzOTE=,,https://s3.amazonaws.com/rap.certs/IGI/Certificates//601316579.pdf
161399587,629450424,Round,1.0,E,SI2,EX,EX,EX,None,IGI,,62.3,56.0,6.40-6.43x4.00,M-M,-,-,,"43.5%, 41.1°","15.5%, 34.8°",,No Milky.,,-,-,no bgm eye clean,,J16762,1439.04,-0.7,1439.04,,,,78198,HARDIK GEMS,Mumbai,,India,,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=629450424,,STPS,,,https://diamonds360.in/newproductdetail.php?rndcode=J16762,https://s3.amazonaws.com/rap.certs/IGI/Certificates//629450424.pdf
159482661,6481889049,Cushion Modified,0.9,E,SI1,,EX,VG,Strong,GIA,1.02,70.0,57.0,5.49x5.38x3.77,"TK-XTK, Faceted",None,-,,-,-,,-,,-,"Crystal, Feather",-,(Whats App : +91 9327805094) (We chat:- rv_ghevariya)(skype: live:.cid.eaf5110d12234517) Before Confirming stone Please ask for current price. As our Stock is Under Revision.,21097,974.16,-0.729,876.744,,,,67184,GHEVARIYA EXPORTS,Mumbai,,India,(Whats App : +91 9327805094) (We chat:- rv_ghevariya)(skype: live:.cid.eaf5110d12234517) Before Confirming stone Please ask for current price. As our Stock is Under Revision.,12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=6481889049&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,0.0,G,,,https://view.varnivideo.com/?d=21097,https://certs.rapnet.com/UserFolders/67184/Certs/
163431201,601315857,Emerald,8.2,H,VS2,VG,EX,EX,Strong,IGI,1.408,65.4,68.0,13.69x9.72x6.36,"M-M, 2.6%, Polished",None,-,,"49%, 37.5°","14.5%, 40.2°",None,No Milky.,,-,-,N/A,   Contact:+91 9323216970 Kavin Shah;For More Option & Benifits Visit www.venusjewel.com;Price for Memo will be Higher,98310093I,,,,9175.0,-0.694,75235.0,51500,VENUS JEWEL,Mumbai,,India,   Contact:+91 9323216970 Kavin Shah;For More Option & Benifits Visit www.venusjewel.com;Price for Memo will be Higher,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=601315857,100.0,G,,https://d1g2oudknjs8jf.cloudfront.net/prodpolweb/voh_movie/front/l9db5qlr17.MP4?ODgzOTE=,,https://s3.amazonaws.com/rap.certs/IGI/Certificates//601315857.pdf
157696807,230000118157,Round,0.7,J,VS2,G,EX,VG,None,HRD,,64.2,61.0,5.52-5.55x3.56,"TK-TK, 6%, Faceted",-,-,,"45%, 41.9°","13.5%, 35.1°",,-,,-,-,-,TTLB,KA235-1-29,672.0,-0.68,470.4,,,,126035,KRAEOLA JEWELS PVT LTD,Mumbai,,India,TTLB,12-23-2024,IND,https://my.hrdantwerp.com/?record_number=230000118157,,G,,,https://drive.google.com/open?id=1l2qre3EOBpOYviEw1PpPJZsZPGKoqSyl&usp=drive_copy,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2023/8/24/230000118157.pdf
158466856,,Princess,1.5,K,SI2,,EX,VG,None,GIA,1.022,71.7,72.0,6.50x6.36x4.56,"M-STK, Polished","None, Pointed",-,,-,-,None,No black. No Milky.,,-,"Feather, Cloud, Crystal, Needle",Additional clouds are not shown. Pinpoints are not shown., Black : Center :B0 Side :NN,222736295,1205.0,-0.683,1807.5,,,,121864,LAMHA DIAMOND LLP,Mumbai,,India, Black : Center :B0 Side :NN,12-26-2024,IND,,,STPS,,,https://stonehdfile.com/hd/viewhd.html?d=222736295#View360,
162612009,6455015874,Round,0.9,J,SI1,G,VG,EX,Faint,GIA,,65.3,58.0,5.91-5.94x3.87,"STK-VTK, 7%, Faceted",None,-,50.0,"41.5%, 39.8°","17%, 38.5°",None,No Milky.,,RapSpec C5,"Crystal, Feather, Cloud",-,https://www.sheetal.co/Details/StoneDetails/?stoneno=FM739734,FM739734,893.2,-0.681,803.88,,,,75583,Sheetal (Far East) Limited,,,Hong Kong,https://www.sheetal.co/Details/StoneDetails/?stoneno=FM739734,12-26-2024,HK,http://www.gia.edu/cs/Satellite?reportno=6455015874&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,https://d21g74glrkyyov.cloudfront.net/FM739734/FM739734.mp4,https://www.sheetal.co/Details/StoneDetails/?stoneno=FM739734,https://certs.rapnet.com/UserFolders/75583/Certs/
158401325,613368354,Round,1.03,L,SI2,EX,EX,EX,None,IGI,,63.3,58.0,6.35-6.38x4.03,"M-STK, 4.5%, Faceted",-,-,,"43%, 40.8°","15.5%, 36.5°",,-,,-,"Feather, Crystal, Cloud",-,,94405,624.0,-0.74,642.72,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=613368354,,G,,,https://v360.in/detail/1536_456-77-141,https://s3.amazonaws.com/rap.certs/IGI/Certificates//613368354.pdf
166150957,660498809,Round,0.5,J,SI2,EX,VG,EX,Strong,IGI,,63.3,60.0,5.00-5.03x3.17,"M-STK, Faceted",-,-,,"44%, 41.4°","15%, 36.6°",,No Milky.,,-,-,-,NO MILKY,D9898,417.2,-0.702,208.6,,,,78198,HARDIK GEMS,Mumbai,,India,NO MILKY,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=660498809,,STPS,,,https://diamonds360.in/newproductdetail.php?rndcode=660498809,https://s3.amazonaws.com/rap.certs/IGI/Certificates//660498809.pdf
151585582,180000025135,Princess,5.1,I,VS1,,EX,EX,None,HRD,1.004,73.4,73.0,9.51x9.47x6.95,"TN-TN, 2.5%, Polished",-,-,,"61.5%, ","9.5%, ",,-,,-,-,-,,R312381,12750.0,-0.5,65025.0,,,,39647,RUBIN & ZONEN,,,Belgium,,12-26-2024,BLG,https://my.hrdantwerp.com/?record_number=180000025135,,,,http://pics.rubinandzonen.com/img/180000025135/180000025135.mp4,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2022/2/15/180000025135.pdf
163824431,644414386,Cushion Modified,1.01,G,VVS2,,EX,EX,None,IGI,1.013,70.0,64.0,5.57x5.50x3.85,"STK-, 4.2%",-,-,,"50.19%, 64.49°","15.06%, 40.08°",None,No Milky.,,-,-,N/A,,119137,1914.0,-0.681,1933.14,,,,70958,VAIBHAV GEMS,Mumbai,,India,,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=644414386,,G,,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=119137,http://ddetail.co?PacketNo=119137,https://s3.amazonaws.com/rap.certs/IGI/Certificates//644414386.pdf
164610870,2497221495,Marquise,3.02,E,VS2,,VG,VG,Medium,GIA,1.731,37.2,66.0,14.40x8.32x3.10,"STK-VTK, Faceted",None,-,,-,-,,-,,-,"Crystal, Feather, Pinpoint, Needle",Additional pinpoints are not shown.,"+2% on Value for Memo, -1% on Value for Adv pay and buy, Memo possible for 10k+ value stones only.",8217390068,6992.01,-0.715,21115.8702,,,,128199,Shri Diam Inc,New York,NY,USA,"+2% on Value for Memo, -1% on Value for Adv pay and buy, Memo possible for 10k+ value stones only.",12-26-2024,USA,http://www.gia.edu/cs/Satellite?reportno=2497221495&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=F340FF1E-EC5F-40FD-902E-5A1BDFC22E16&nodescr=true&nodownload=true&mView=true,,https://certs.rapnet.com/UserFolders/128199/Certs/
158401335,613366876,Round,1.19,L,SI2,EX,EX,EX,None,IGI,,62.5,56.0,6.71-6.75x4.21,"M-STK, 4.1%, Faceted",-,-,,"42%, 40.2°","16.5%, 36.7°",,-,,-,"Cloud, Crystal, Feather",-,,94316,624.0,-0.74,742.56,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=613366876,,G,,,https://v360.in/detail/1536_40-64-10,https://s3.amazonaws.com/rap.certs/IGI/Certificates//613366876.pdf
164053816,1365116203,Cushion Modified,0.8,G,SI1,,EX,G,Strong,GIA,1.052,69.5,63.0,5.44x5.17x3.60,Faceted,None,-,,-,-,None,No Milky.,,-,"Crystal, Feather",-,"No BGM,Net cash price.WhatsApp No.+918779650971,Skype ID: royal_diam1",47344,650.0,-0.717,520.0,,,,74635,ROYAL DIAM - Ajit Dugar,Mumbai,,India,"No BGM,Net cash price.WhatsApp No.+918779650971,Skype ID: royal_diam1",12-23-2024,IND,http://www.gia.edu/cs/Satellite?reportno=1365116203&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,https://v3601512.v360.in/vision360.html?d=47344,,https://certs.rapnet.com/UserFolders/74635/Certs/
166150972,594355569,Round,0.33,J,SI2,VG,EX,G,None,IGI,,61.2,61.0,4.44-4.46x2.72,TN-M,None,-,,"43.5%, 41.2°","15%, 36.6°",,Milky:Light.,,-,-,-,LIGHT MILKY,D9910,309.0,-0.691,101.97,,,,78198,HARDIK GEMS,Mumbai,,India,LIGHT MILKY,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=594355569,,STPS,,,https://diamonds360.in/newproductdetail.php?rndcode=594355569,https://s3.amazonaws.com/rap.certs/IGI/Certificates//594355569.pdf
158401346,613368347,Round,1.5,K,SI1,EX,EX,EX,None,IGI,,61.8,61.0,7.29-7.34x4.52,"M-STK, 3.8%, Faceted",-,-,,"43.5%, 41.2°","14.5%, 36.1°",,-,,-,"Feather, Cloud",-,,94402,1215.0,-0.73,1822.5,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=613368347,,G,,,https://v360.in/detail/1536_291-88-16,https://s3.amazonaws.com/rap.certs/IGI/Certificates//613368347.pdf
140395332,5436367344,Heart,1.5,F,VS1,,EX,EX,Very Strong,GIA,0.856,59.8,59.0,6.88-8.04x4.81,"M-VTK, Faceted",None,-,,-,-,None,No black. White:WT1. No Milky.,,-,"Crystal, Feather, Needle, Pinpoint",Clouds are not shown. Surface graining is not shown.,"www.kapugems.com, India Contact Person Hiren Bhadani (+91 8828404005) (QBC:7771,7772)",5349633,3012.43,-0.705,4518.645,,,,66444,KAPU GEMS LLP,Mumbai,,India,"www.kapugems.com, India Contact Person Hiren Bhadani (+91 8828404005) (QBC:7771,7772)",12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=5436367344&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,,https://d3ala6utm5rxsh.cloudfront.net/videos/5349633/5349633.html,https://certs.rapnet.com/UserFolders/66444/Certs/
162972485,639493045,Round,0.43,I,SI2,EX,VG,VG,Strong,IGI,,59.0,61.0,4.87-4.97x2.90,-,-,-,,"42%, 40.1°","14%, 35.5°",,No Milky.,,-,-,-,www.starlightdiamonds.in;Skype:amit_starlight,325800,377.0,-0.71,162.11,,,,73506,STARLIGHT DIAMONDS,Mumbai,,India,www.starlightdiamonds.in;Skype:amit_starlight,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=639493045,,G,,https://starlightdiamonds.in/sd-photos/vision360.html?d=325800,,https://s3.amazonaws.com/rap.certs/IGI/Certificates//639493045.pdf
165004103,621474724,Oval,1.2,D,SI2,VG,EX,EX,None,IGI,1.4,63.6,61.0,8.23x5.88x3.74,4.7%,-,-,,"44.5%, 40.6°","14.5%, 38.8°",None,Milky:Medium.,,-,"Crystal, Cloud, Indented Natural",N/A,"Skype:-SRD GEMS ,Whatsapp:- VAIBHAV ISMALIYA , +91 99090 41691 , +91 99202 95952,WeChat:- srdgems, SrdGems-Hk        QBC 8954,8959  (for Volume Adavntage call Us)",7200212,818.0,-0.796,981.6,,,,113262,SHREE RAMDOOT GEMS LLP,Mumbai,,India,"Skype:-SRD GEMS ,Whatsapp:- VAIBHAV ISMALIYA , +91 99090 41691 , +91 99202 95952,WeChat:- srdgems, SrdGems-Hk        QBC 8954,8959  (for Volume Adavntage call Us)",12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=621474724,100.0,G,,,,https://s3.amazonaws.com/rap.certs/IGI/Certificates//621474724.pdf
164791114,649447443,Cushion Modified,0.91,J,SI1,VG,EX,EX,None,IGI,1.217,67.8,58.0,6.34x5.21x3.53,5.4%,-,-,,37.1°,"1,450%, 35.1°",,-,,-,-,N/A,(Whats App : +91 9327805094) (We chat:- rv_ghevariya)(skype: live:.cid.eaf5110d12234517) Before Confirming stone Please ask for current price. As our Stock is Under Revision.,24570,755.0,-0.698,687.05,,,,67184,GHEVARIYA EXPORTS,Mumbai,,India,(Whats App : +91 9327805094) (We chat:- rv_ghevariya)(skype: live:.cid.eaf5110d12234517) Before Confirming stone Please ask for current price. As our Stock is Under Revision.,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=649447443,0.0,G,,,https://ds-360.jaykar.co.in/ds360/649447443/VIDEO/649447443.html,https://s3.amazonaws.com/rap.certs/IGI/Certificates//649447443.pdf
141883572,116402301,Princess,2.0,J,VVS2,,VG,VG,None,IGI,1.055,78.7,68.5,6.77x6.42x5.05,"M-STK, Faceted",None,-,,-,-,,-,,-,-,-,Contact Dhaval : 212-221-1071 EXT 2,PR200-F0109,2583.09,-0.681,5166.18,,,,110330,Carat World Inc,New York,NY,USA,Contact Dhaval : 212-221-1071 EXT 2,12-26-2024,USA,http://report.igi.org/index.php/reports/verify_your_report?r=116402301,,G,,,https://d2rm0mx0qwjvan.cloudfront.net/DiamondImagevideo/116402301/116402301.html,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2014/8/11/116402301.pdf
162874188,635477213,Cushion Modified,2.0,H,SI1,VG,EX,EX,None,IGI,1.322,64.0,71.3,7.97x6.03x4.30,-,-,-,,-,-,,-,,-,-,-,LONG CUSHION MODIFIED BRILLIANT,CS-30,2376.0,-0.76,4752.0,,,,78635,J B & SON DIAMONDS,Mumbai,,India,LONG CUSHION MODIFIED BRILLIANT,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=635477213,,G,,,https://mail.google.com/mail/u/0?ui=2&ik=927ba06d84&attid=0.1&permmsgid=msg-f:1806346567013605667&th=19116ea1dc17a123&view=att&disp=safe&realattid=19116e9dc3d5a723761,https://s3.amazonaws.com/rap.certs/IGI/Certificates//635477213.pdf
141640527,512245923,Round,0.33,K,SI2,EX,VG,EX,None,IGI,,61.4,59.5,4.42-4.45x2.72,-,None,-,,"43.5%, 41.1°","14.5%, 35.2°",Faint Green,Milky:Light.,,-,-,-,,D8204,287.1,-0.681,94.743,,,,78198,HARDIK GEMS,Mumbai,,India,,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=512245923,,STPS,,,,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2022/5/5/512245923.pdf
157483856,523295622,Round,3.32,K,VVS2,EX,EX,EX,None,IGI,,63.3,57.0,9.34-9.41x5.94,-,-,-,,"43%, 40.5°","16%, 36.6°",None,No black. No Open. No Milky.,,-,-,-,"no bgm no black ,100% eye clean , whats app / wechat = +919879914298",A-428,3938.0,-0.685,13074.16,,,,109584,RAJOHARAN DIAMOND,SURAT,,India,"no bgm no black ,100% eye clean , whats app / wechat = +919879914298",12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=523295622,,G,,,,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2023/4/28/523295622.pdf
51692369,14007690002,Cushion Modified,1.06,K,SI1,,VG,G,None,HRD,1.167,,65.0,6.08x5.21x3.66,-,-,-,,-,-,None,No Milky.,,-,-,-,No BGM terms nett bill Contact No. +919819670307 If For Memo + 2% Rap,MAR14TA27AB,750.0,-0.7,795.0,,,,62892,KHUSHI DIAMONDS,Mumbai,,India,No BGM terms nett bill Contact No. +919819670307 If For Memo + 2% Rap,12-24-2024,IND,https://my.hrdantwerp.com/?record_number=14007690002,,G,,,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2014/3/10/14007690002.pdf
152322899,578343814,Round,1.51,K,VS1,EX,EX,EX,Slight,IGI,,63.3,59.0,7.24-7.28x4.60,"M-M, 4%",-,-,,"44.5%, 41.6°","15%, 36.3°",,-,,-,-,-,,91874,1600.0,-0.68,2416.0,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=578343814,,G,,,https://v360.in/detail/1536_98-31-9,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2023/5/11/578343814.pdf
164987732,6505285498,Cushion Modified,2.03,H,VS2,,EX,EX,Medium,GIA,1.037,66.8,60.0,7.21x6.95x4.64,"STK-VTK, Faceted",None,-,,-,-,,-,,-,"Crystal, Feather",-,"+2% on Value for Memo, -1% on Value for Adv pay and buy, Memo possible for 10k+ value stones only.",4218490194,3319.92,-0.698,6739.4376,,,,128199,Shri Diam Inc,New York,NY,USA,"+2% on Value for Memo, -1% on Value for Adv pay and buy, Memo possible for 10k+ value stones only.",12-26-2024,USA,http://www.gia.edu/cs/Satellite?reportno=6505285498&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=7DA5F314-72B6-4BE0-848E-0FD58C72AC9B&nodescr=true&nodownload=true&mView=true,,https://certs.rapnet.com/UserFolders/128199/Certs/
158401366,613368346,Round,1.3,L,SI1,EX,EX,EX,None,IGI,,63.4,57.0,6.88-6.91x4.37,"M-STK, 4.3%, Faceted",-,-,,"43%, 40.9°","16%, 36.6°",,-,,-,"Feather, Cloud",-,,94403,750.0,-0.7,975.0,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=613368346,,G,,,https://v360.in/detail/1536_456-77-90,https://s3.amazonaws.com/rap.certs/IGI/Certificates//613368346.pdf
154452822,575302779,Round,0.45,J,VVS2,VG,VG,G,None,IGI,,61.5,59.0,4.93-4.95x3.04,Faceted,-,-,,"44%, 41.5°","14%, 33.4°",Brown,No black. No Milky.,,-,-,-,www.starlightdiamonds.in;Skype:amit_starlight,294246,465.9,-0.689,209.655,,,,73506,STARLIGHT DIAMONDS,Mumbai,,India,www.starlightdiamonds.in;Skype:amit_starlight,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=575302779,,G,,https://starlightdiamonds.in/sd-photos/vision360.html?d=294246,,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2023/8/9/575302779.pdf
158401368,613368357,Round,1.42,L,SI2,EX,EX,EX,None,IGI,,62.9,56.0,7.10-7.14x4.48,"M-STK, 4.2%, Faceted",-,-,,"42.5%, 40.3°","16.5%, 36.6°",,-,,-,"Feather, Cloud",-,,94404,624.0,-0.74,886.08,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=613368357,,G,,,https://v360.in/detail/1536_456-77-31,https://s3.amazonaws.com/rap.certs/IGI/Certificates//613368357.pdf
147637078,6455499887,Pear,0.7,D,VS2,,VG,VG,Medium,GIA,1.4,63.2,61.0,7.07x5.05x3.19,"VTN-XTK, Faceted",None,-,,-,-,None,No Milky.,,-,"Crystal, Cavity, Feather",-,,Y05215,1120.0,-0.68,784.0,,,,22312,JEWELEX INDIA PVT LTD,,,India,,12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=6455499887&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,STPS,,,https://jewelex01.s3.amazonaws.com/VIEWER/22AD2610_2139A.html,https://certs.rapnet.com/UserFolders/22312/Certs/
137085788,3425177030,Cushion Modified,1.0,G,VVS1,,EX,VG,Faint,GIA,1.161,70.5,61.0,6.14x5.29x3.73,"TK-XTK, Faceted",None,-,,-,-,None,No black. No Open. No White. No Milky.,,-,"Pinpoint, Feather, Natural",-,DM US FOR FULL SPECS,AL-30,1625.0,-0.75,1625.0,,,,106678,Kshama Export,SURAT,,India,DM US FOR FULL SPECS,12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=3425177030&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,,http://www.kshamaexport.com/diamonds/view/AL-30,https://certs.rapnet.com/UserFolders/106678/Certs/
166232925,618458417,Cushion Modified,0.9,H,VS1,VG,EX,VG,None,IGI,1.0,70.5,60.0,5.28x5.28x3.72,"TK-VTK, 6.6%",None,-,,"45.5%, 34.3°","19%, 41.8°",None,No Milky.,,-,Cloud, Eye Clean:100%,(SIDE BLACK NONE/NONE//Free shipping to HK. Please visit www.jodhani.in,1001611,1060.0,-0.735,954.0,,,,73189,JODHANI BROTHERS,,,India,(SIDE BLACK NONE/NONE//Free shipping to HK. Please visit www.jodhani.in,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=618458417,100.0,G,,,https://jodhani.in/diamond-detail/1001611,https://s3.amazonaws.com/rap.certs/IGI/Certificates//618458417.pdf
165774174,240000230491,Emerald,1.0,G,VVS1,,EX,EX,None,HRD,1.412,64.5,67.0,6.68x4.73x3.05,-,-,-,,-,-,None,No Milky.,,-,-,-,NO BGM/CASH PRICE,MZCER24645,2132.0,-0.672,2132.0,,,,76891,BAFLEH JEWELLERY L.L.C,Dubai,,UAE,NO BGM/CASH PRICE,12-25-2024,UAE,https://my.hrdantwerp.com/?record_number=240000230491,,G,,,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/10/20/240000230491.pdf
164283232,2458164480,Princess,1.0,I,SI2,,EX,VG,Medium,GIA,1.034,77.7,67.0,5.40x5.22x4.06,"TK-VTK, Polished",None,-,,-,-,,-,,-,"Cloud, Feather, Crystal, Needle",Additional clouds are not shown. Pinpoints are not shown.," mobile  Whataspp: +91 9924902343, Skype- krisha.malaviya",H-13,812.0,-0.72,812.0,,,,108616,MAITRI DIAMOND,SURAT,,India," mobile  Whataspp: +91 9924902343, Skype- krisha.malaviya",12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=2458164480&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,https://view.gem360.in/gem360/2811221054-H-13/gem360-2811221054-H-13.html,,https://certs.rapnet.com/UserFolders/108616/Certs/
152322912,577361059,Round,1.51,K,VS2,EX,EX,EX,None,IGI,,63.3,58.0,7.22-7.28x4.59,"M-STK, 4.3%, Faceted",-,-,,"43%, 40.9°","15.5%, 36.5°",,-,,-,-,-,,91876,1316.0,-0.72,1987.16,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=577361059,,G,,,https://v360.in/detail/1536_137-60-2,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2023/5/9/577361059.pdf
163234658,2486935102,Emerald,0.74,H,VVS1,,VG,EX,Strong,GIA,1.359,70.0,67.0,5.83x4.29x3.00,"TK-TK, Polished",None,-,,-,-,,-,,-,"Pinpoint, Feather",-,,16566,916.08,-0.722,677.8992,,,,87201,SAMIR GEMS HK LTD,Hong Kong,,Hong Kong,,12-25-2024,HK,http://www.gia.edu/cs/Satellite?reportno=2486935102&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,https://client.samirgems.com/diamond-detail/1403-16566,https://certs.rapnet.com/UserFolders/87201/Certs/
158401380,613366867,Round,1.34,L,SI2,EX,EX,EX,None,IGI,,63.4,57.0,6.93-6.97x4.41,"M-STK, 4.4%, Faceted",-,-,,"43.5%, 41°","15.5%, 36.4°",,-,,-,"Feather, Cloud",-,,94334,672.0,-0.72,900.48,,,,75660,MEET GEMS - Keval Shingala,Mumbai,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=613366867,,G,,,https://v360.in/detail/1536_456-77-43,https://s3.amazonaws.com/rap.certs/IGI/Certificates//613366867.pdf
166003559,240000274092,Round,5.75,I,SI2,VG,VG,VG,None,HRD,,59.7,62.0,11.56-11.76x6.97,"TN-TN, 2.5%, Bruted",Small,-,,"44%, 41.8°","13%, 34.5°",None,No Milky.,,-,-,-,,,5850.0,-0.7,33637.5,,,,112154,Idan Diam Bvba,,,Belgium,,12-25-2024,BLG,https://my.hrdantwerp.com/?record_number=240000274092,,,,,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/12/11/240000274092.pdf
163234664,6482650367,Emerald,0.91,I,VS2,,EX,EX,None,GIA,1.372,67.7,62.0,6.42x4.68x3.17,"TK-TK, Polished",None,-,,-,-,,-,,-,"Cloud, Crystal",-,,12105,1024.0,-0.68,931.84,,,,87201,SAMIR GEMS HK LTD,Hong Kong,,Hong Kong,,12-25-2024,HK,http://www.gia.edu/cs/Satellite?reportno=6482650367&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,https://client.samirgems.com/diamond-detail/1403-12105,https://certs.rapnet.com/UserFolders/87201/Certs/
